"lat","lon","iso3c","data_quality"
-34.7281333333333,135.933036111111,"AUS",5
-34.7267222222222,135.937094444444,"AUS",5
-34.7238027777778,135.935605555556,"AUS",5
-34.7247194444444,135.93465,"AUS",5
-34.7281333333333,135.933036111111,"AUS",5
-34.7190972222222,135.963802777778,"AUS",5
-34.7158777777778,135.961833333333,"AUS",5
-34.7179111111111,135.956961111111,"AUS",5
-34.7211277777778,135.958930555556,"AUS",5
-34.7190972222222,135.963802777778,"AUS",5
36.5849057990001,-6.23033639999994,"ESP",5
36.1561359990001,-5.92126069999995,"ESP",5
37.5126638990001,-1.38386389999994,"ESP",5
37.832777799,-0.666166699999962,"ESP",5
37.569751899,-0.865451099999973,"ESP",5
37.568758099,-0.870291099999974,"ESP",5
37.572858099,-0.875269199999934,"ESP",5
37.5684280990001,-0.877584199999944,"ESP",5
37.808333299,-0.678333299999963,"ESP",5
37.8331666990001,-0.671861099999944,"ESP",5
37.832999999,-0.67752779999995,"ESP",5
37.7934638990001,-0.681961099999967,"ESP",5
37.8331110990001,-0.683222199999932,"ESP",5
37.225917199,-1.74676369999997,"ESP",5
40.8607070990001,0.85107400000004,"ESP",5
36.0145305560001,14.4230805560001,"MLT",5
36.0089888890001,14.4318388890001,"MLT",5
36.0054305560001,14.4284388890001,"MLT",5
36.0109694440001,14.4196805560001,"MLT",5
36.011230556,14.4243388890001,"MLT",5
36.0091694440001,14.4276,"MLT",5
36.008730556,14.427188889,"MLT",5
36.010788889,14.423919444,"MLT",5
36.0106111110001,14.429280556,"MLT",5
36.0050805560001,14.438038889,"MLT",5
36.0015194440001,14.434638889,"MLT",5
36.00705,14.425880556,"MLT",5
36.0073194440001,14.430538889,"MLT",5
36.005261111,14.4338000000001,"MLT",5
36.0048194440001,14.4167138890001,"MLT",5
36.0068805560001,14.4301194440001,"MLT",5
37.2545619917962,27.562332,"TUR",4
38.4250259923889,26.447012,"TUR",4
38.9241239926373,26.817397,"TUR",4
44.894106995279,13.98902,"HRV",4
31.9728828994041,-116.819874078995,"MEX",5
31.9683685641319,-116.809402735197,"MEX",5
31.963417102446,-116.803394587117,"MEX",5
31.9586110166332,-116.795669825299,"MEX",5
31.95569811494,-116.793438227441,"MEX",5
31.9529307727631,-116.790004999966,"MEX",5
31.9503090032706,-116.787773402108,"MEX",5
31.94593922118,-116.781936915401,"MEX",5
31.9329743115614,-116.775757105947,"MEX",5
31.9297692205419,-116.771808894351,"MEX",5
31.9501633472159,-116.770607264735,"MEX",5
31.9596305103999,-116.782623560896,"MEX",5
31.9676404247488,-116.793953211562,"MEX",5
